termCode,termExtendedName,termShortName,termScopeNote,version,lastUpdate,validFrom,validTo,status,deprecated,scientificNames,commonNames,allFacets,ISSCAAP,taxonomicCode,alpha3Code,GEMSCode,matrixCode,LangualCode,foodexOldCode,implicitFacets,detailLevel,termType,prodTreat,prodMeth,prodPack,EuringsCode,IFNCode,EUFeedReg,EPPOCode,VectorNetCode,ADDFOODCode,masterFlag,masterParentCode,masterOrder,masterReportable,masterHierarchyCode,reportFlag,reportParentCode,reportOrder,reportReportable,reportHierarchyCode,pestFlag,pestParentCode,pestOrder,pestReportable,pestHierarchyCode,biomoFlag,biomoParentCode,biomoOrder,biomoReportable,biomoHierarchyCode,feedFlag,feedParentCode,feedOrder,feedReportable,feedHierarchyCode,expoFlag,expoParentCode,expoOrder,expoReportable,expoHierarchyCode,vetdrugFlag,vetdrugParentCode,vetdrugOrder,vetdrugReportable,vetdrugHierarchyCode,botanicFlag,botanicParentCode,botanicOrder,botanicReportable,botanicHierarchyCode,partFlag,partParentCode,partOrder,partReportable,partHierarchyCode,sourceFlag,sourceParentCode,sourceOrder,sourceReportable,sourceHierarchyCode,racsourceFlag,racsourceParentCode,racsourceOrder,racsourceReportable,racsourceHierarchyCode,processFlag,processParentCode,processOrder,processReportable,processHierarchyCode,ingredFlag,ingredParentCode,ingredOrder,ingredReportable,ingredHierarchyCode,mediumFlag,mediumParentCode,mediumOrder,mediumReportable,mediumHierarchyCode,sweetFlag,sweetParentCode,sweetOrder,sweetReportable,sweetHierarchyCode,fortFlag,fortParentCode,fortOrder,fortReportable,fortHierarchyCode,qualFlag,qualParentCode,qualOrder,qualReportable,qualHierarchyCode,cookextFlag,cookextParentCode,cookextOrder,cookextReportable,cookextHierarchyCode,genFlag,genParentCode,genOrder,genReportable,genHierarchyCode,prodFlag,prodParentCode,prodOrder,prodReportable,prodHierarchyCode,packformatFlag,packformatParentCode,packformatOrder,packformatReportable,packformatHierarchyCode,packmatFlag,packmatParentCode,packmatOrder,packmatReportable,packmatHierarchyCode,stateFlag,stateParentCode,stateOrder,stateReportable,stateHierarchyCode,fatFlag,fatParentCode,fatOrder,fatReportable,fatHierarchyCode,alcoholFlag,alcoholParentCode,alcoholOrder,alcoholReportable,alcoholHierarchyCode,doughFlag,doughParentCode,doughOrder,doughReportable,doughHierarchyCode,partconFlag,partconParentCode,partconOrder,partconReportable,partconHierarchyCode,placeFlag,placeParentCode,placeOrder,placeReportable,placeHierarchyCode,targconFlag,targconParentCode,targconOrder,targconReportable,targconHierarchyCode,useFlag,useParentCode,useOrder,useReportable,useHierarchyCode,riskingredFlag,riskingredParentCode,riskingredOrder,riskingredReportable,riskingredHierarchyCode,fpurposeFlag,fpurposeParentCode,fpurposeOrder,fpurposeReportable,fpurposeHierarchyCode,replevFlag,replevParentCode,replevOrder,replevReportable,replevHierarchyCode,animageFlag,animageParentCode,animageOrder,animageReportable,animageHierarchyCode,genderFlag,genderParentCode,genderOrder,genderReportable,genderHierarchyCode,legisFlag,legisParentCode,legisOrder,legisReportable,legisHierarchyCode,feedAddExpoFlag,feedAddExpoParentCode,feedAddExpoOrder,feedAddExpoReportable,feedAddExpoHierarchyCode,PRIMoFlag,PRIMoParentCode,PRIMoOrder,PRIMoReportable,PRIMoHierarchyCode,hostsampledFlag,hostsampledParentCode,hostsampledOrder,hostsampledReportable,hostsampledHierarchyCode,facets_resolved,termExtendedName_full,nlp_matching_friendly
A0D1A,Seneca snakeroot infusion roots,,"Infusion materials from roots of the plant classified under the species Polygala senega L., commonly known as Seneca snakeroot infusion roots. The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Polygala_senega",8.1,2017/04/15,2015/03/16,,APPROVED,0,Polygala senega L.,,A0D1A#F01.A0E9K$F02.A0ERY$F27.A0D1A$F33.A0C1Q,,,,,P0633010-017,,A.01.000404,F01.A0E9K$F27.A0D1A$F33.A0C1Q,E,r,,,,,,,,,,1,A0D1X,16,1,Z0001.0001.0001.0011.0003.0001.0016,1,A0D1X,16,1,Z0001.0019.0004.0001.0016,1.0,A0D1X,16.0,1.0,Z0006.0003.0003.0001.0016,1.0,A0D1X,16.0,1.0,Z0020.0004.0001.0016,,,,,,1.0,A0D1X,16.0,1.0,Z0016.0001.0009.0001.0016,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,16.0,1.0,Z0040.0001.0016,,,,,,1.0,A0D1X,16.0,1.0,Z0019.0004.0001.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,18.0,0.0,Z0006.0003.0003.0001.0018,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0E9K"", ""name"": ""Seneca snakeroot (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ERY"", ""name"": ""Roots used for infusions or hot drinks (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A0D1A"", ""name"": ""Seneca snakeroot infusion roots""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C1Q"", ""name"": ""FA-14.1.5.2 Other""}]","Seneca snakeroot infusion roots, flavour: fa 14.1.5.2 other, geographical-origin: seneca snakeroot infusion roots, part-nature: roots used for infusions or hot drinks (as part nature), source: seneca snakeroot (as plant)",seneca snakeroot infusion roots used for infusions or hot drinks fa 14 1 5 2 other
A0D1B,Sarsaparilla infusion roots,,"Infusion materials from roots of the plant classified under the genus Smilax L. spp., commonly known as Sarsaparilla infusion roots. The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Smilax",8.1,2017/04/15,2015/03/16,,APPROVED,0,Smilax L. spp.,,A0D1B#F01.A0ECE$F02.A0ERY$F27.A0D1B$F33.A0C1Q,,,,,P0633010-016,,A.01.000404,F01.A0ECE$F27.A0D1B$F33.A0C1Q,E,r,,,,,,,,,,1,A0D1X,15,1,Z0001.0001.0001.0011.0003.0001.0015,1,A0D1X,15,1,Z0001.0019.0004.0001.0015,1.0,A0D1X,15.0,1.0,Z0006.0003.0003.0001.0015,1.0,A0D1X,15.0,1.0,Z0020.0004.0001.0015,,,,,,1.0,A0D1X,15.0,1.0,Z0016.0001.0009.0001.0015,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,15.0,1.0,Z0040.0001.0015,,,,,,1.0,A0D1X,15.0,1.0,Z0019.0004.0001.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,17.0,0.0,Z0006.0003.0003.0001.0017,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0ECE"", ""name"": ""Sarsaparilla (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ERY"", ""name"": ""Roots used for infusions or hot drinks (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A0D1B"", ""name"": ""Sarsaparilla infusion roots""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C1Q"", ""name"": ""FA-14.1.5.2 Other""}]","Sarsaparilla infusion roots, flavour: fa 14.1.5.2 other, geographical-origin: sarsaparilla infusion roots, part-nature: roots used for infusions or hot drinks (as part nature), source: sarsaparilla (as plant)",sarsaparilla infusion roots used for infusions or hot drinks fa 14 1 5 2 other
A0D1C,Rhatany infusion roots,,"Infusion materials from roots of the plant classified under the species Krameria lappacea (Dombey) Burdet & B.B.Simpson or Krameria triandra Ruiz & Pav., commonly known as Rhatany infusion roots. The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Krameria_lappacea",8.9,2017/07/20,2015/03/16,,APPROVED,0,Krameria lappacea (Dombey) Burdet & B.B.Simpson$Krameria triandra Ruiz & Pav.,,A0D1C#F01.A0E6P$F02.A0ERY$F27.A0D1C$F33.A0C1Q,,,,,P0633010-015,,A.01.000404,F01.A0E6P$F27.A0D1C$F33.A0C1Q,E,r,,,,,,,,,,1,A0D1X,14,1,Z0001.0001.0001.0011.0003.0001.0014,1,A0D1X,14,1,Z0001.0019.0004.0001.0014,1.0,A0D1X,14.0,1.0,Z0006.0003.0003.0001.0014,1.0,A0D1X,14.0,1.0,Z0020.0004.0001.0014,,,,,,1.0,A0D1X,14.0,1.0,Z0016.0001.0009.0001.0014,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,14.0,1.0,Z0040.0001.0014,,,,,,1.0,A0D1X,14.0,1.0,Z0019.0004.0001.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,16.0,0.0,Z0006.0003.0003.0001.0016,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0E6P"", ""name"": ""Rhatany (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ERY"", ""name"": ""Roots used for infusions or hot drinks (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A0D1C"", ""name"": ""Rhatany infusion roots""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C1Q"", ""name"": ""FA-14.1.5.2 Other""}]","Rhatany infusion roots, flavour: fa 14.1.5.2 other, geographical-origin: rhatany infusion roots, part-nature: roots used for infusions or hot drinks (as part nature), source: rhatany (as plant)",rhatany infusion roots used for infusions or hot drinks fa 14 1 5 2 other
A0D1D,Pimpernel infusion roots,,"Infusion materials from roots of the plant classified under the species Pimpinella major (L.) Huds., commonly known as Pimpernel infusion roots. The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Pimpinella_major",8.1,2017/04/15,2015/03/16,,APPROVED,0,Pimpinella major (L.) Huds.,,A0D1D#F01.A0E9E$F02.A0ERY$F27.A0D1D$F33.A0C1Q,,,,,P0633010-014,,A.01.000404,F01.A0E9E$F27.A0D1D$F33.A0C1Q,E,r,,,,,,,,,,1,A0D1X,13,1,Z0001.0001.0001.0011.0003.0001.0013,1,A0D1X,13,1,Z0001.0019.0004.0001.0013,1.0,A0D1X,13.0,1.0,Z0006.0003.0003.0001.0013,1.0,A0D1X,13.0,1.0,Z0020.0004.0001.0013,,,,,,1.0,A0D1X,13.0,1.0,Z0016.0001.0009.0001.0013,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,13.0,1.0,Z0040.0001.0013,,,,,,1.0,A0D1X,13.0,1.0,Z0019.0004.0001.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,15.0,0.0,Z0006.0003.0003.0001.0015,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0E9E"", ""name"": ""Pimpernel (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ERY"", ""name"": ""Roots used for infusions or hot drinks (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A0D1D"", ""name"": ""Pimpernel infusion roots""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C1Q"", ""name"": ""FA-14.1.5.2 Other""}]","Pimpernel infusion roots, flavour: fa 14.1.5.2 other, geographical-origin: pimpernel infusion roots, part-nature: roots used for infusions or hot drinks (as part nature), source: pimpernel (as plant)",pimpernel infusion roots used for infusions or hot drinks fa 14 1 5 2 other
A0D1E,Mexican valerian infusion roots,,"Infusion materials from roots of the plant classified under the species Valeriana edulis Nutt subsp. procera or Valeriana procera Kunth, commonly known as Mexican valerian infusion roots. The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Valeriana_edulis",8.1,2017/04/15,2015/03/16,,APPROVED,0,Valeriana edulis Nutt subsp. procera$Valeriana procera Kunth,,A0D1E#F01.A0EDT$F02.A0ERY$F27.A0D1E$F33.A0C1Q,,,,,P0633010-013,,A.01.000404,F01.A0EDT$F27.A0D1E$F33.A0C1Q,E,r,,,,,,,,,,1,A0D1X,12,1,Z0001.0001.0001.0011.0003.0001.0012,1,A0D1X,12,1,Z0001.0019.0004.0001.0012,1.0,A0D1X,12.0,1.0,Z0006.0003.0003.0001.0012,1.0,A0D1X,12.0,1.0,Z0020.0004.0001.0012,,,,,,1.0,A0D1X,12.0,1.0,Z0016.0001.0009.0001.0012,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,12.0,1.0,Z0040.0001.0012,,,,,,1.0,A0D1X,12.0,1.0,Z0019.0004.0001.0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,14.0,0.0,Z0006.0003.0003.0001.0014,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0EDT"", ""name"": ""Mexican valerian (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ERY"", ""name"": ""Roots used for infusions or hot drinks (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A0D1E"", ""name"": ""Mexican valerian infusion roots""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C1Q"", ""name"": ""FA-14.1.5.2 Other""}]","Mexican valerian infusion roots, flavour: fa 14.1.5.2 other, geographical-origin: mexican valerian infusion roots, part-nature: roots used for infusions or hot drinks (as part nature), source: mexican valerian (as plant)",mexican valerian infusion roots used for infusions or hot drinks fa 14 1 5 2 other
A0D1F,Marshmallow infusion roots,,"Infusion materials from roots of the plant classified under the species Althaea officinalis L., commonly known as Marshmallow infusion roots. The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Althaea_officinalis",8.1,2017/04/15,2015/03/16,,APPROVED,0,Althaea officinalis L.,,A0D1F#F01.A0DZY$F02.A0ERY$F27.A0D1F$F33.A0C1Q,,,,,P0633010-012,,A.01.000404,F01.A0DZY$F27.A0D1F$F33.A0C1Q,E,r,,,,,,,,,,1,A0D1X,11,1,Z0001.0001.0001.0011.0003.0001.0011,1,A0D1X,11,1,Z0001.0019.0004.0001.0011,1.0,A0D1X,11.0,1.0,Z0006.0003.0003.0001.0011,1.0,A0D1X,11.0,1.0,Z0020.0004.0001.0011,,,,,,1.0,A0D1X,11.0,1.0,Z0016.0001.0009.0001.0011,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,11.0,1.0,Z0040.0001.0011,,,,,,1.0,A0D1X,11.0,1.0,Z0019.0004.0001.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,13.0,0.0,Z0006.0003.0003.0001.0013,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0DZY"", ""name"": ""Marshmallow (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ERY"", ""name"": ""Roots used for infusions or hot drinks (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A0D1F"", ""name"": ""Marshmallow infusion roots""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C1Q"", ""name"": ""FA-14.1.5.2 Other""}]","Marshmallow infusion roots, flavour: fa 14.1.5.2 other, geographical-origin: marshmallow infusion roots, part-nature: roots used for infusions or hot drinks (as part nature), source: marshmallow (as plant)",marshmallow infusion roots used for infusions or hot drinks fa 14 1 5 2 other
A0D1G,Herb bennet infusion roots,,"Infusion materials from roots of the plant classified under the species Geum urbanum L., commonly known as Herb bennet infusion roots. The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Geum_urbanum",8.1,2017/04/15,2015/03/16,,APPROVED,0,Geum urbanum L.,,A0D1G#F01.A0E5M$F02.A0ERY$F27.A0D1G$F33.A0C1Q,,,,,P0633010-011,,A.01.000404,F01.A0E5M$F27.A0D1G$F33.A0C1Q,E,r,,,,,,,,,,1,A0D1X,10,1,Z0001.0001.0001.0011.0003.0001.0010,1,A0D1X,10,1,Z0001.0019.0004.0001.0010,1.0,A0D1X,10.0,1.0,Z0006.0003.0003.0001.0010,1.0,A0D1X,10.0,1.0,Z0020.0004.0001.0010,,,,,,1.0,A0D1X,10.0,1.0,Z0016.0001.0009.0001.0010,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,10.0,1.0,Z0040.0001.0010,,,,,,1.0,A0D1X,10.0,1.0,Z0019.0004.0001.0010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,12.0,0.0,Z0006.0003.0003.0001.0012,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0E5M"", ""name"": ""Herb bennet (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ERY"", ""name"": ""Roots used for infusions or hot drinks (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A0D1G"", ""name"": ""Herb bennet infusion roots""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C1Q"", ""name"": ""FA-14.1.5.2 Other""}]","Herb bennet infusion roots, flavour: fa 14.1.5.2 other, geographical-origin: herb bennet infusion roots, part-nature: roots used for infusions or hot drinks (as part nature), source: herb bennet (as plant)",herb bennet infusion roots used for infusions or hot drinks fa 14 1 5 2 other
A0D1H,Golden root infusion roots,,"Infusion materials from roots of the plant classified under the species Rhodiola rosea L., commonly known as Golden root infusion roots. The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Rhodiola_rosea",8.1,2017/04/15,2015/03/16,,APPROVED,0,Rhodiola rosea L.,,A0D1H#F01.A0EAR$F02.A0ERY$F27.A0D1H$F33.A0C1Q,,,,,P0633010-010,,A.01.000404,F01.A0EAR$F27.A0D1H$F33.A0C1Q,E,r,,,,,,,,,,1,A0D1X,9,1,Z0001.0001.0001.0011.0003.0001.0009,1,A0D1X,9,1,Z0001.0019.0004.0001.0009,1.0,A0D1X,9.0,1.0,Z0006.0003.0003.0001.0009,1.0,A0D1X,9.0,1.0,Z0020.0004.0001.0009,,,,,,1.0,A0D1X,9.0,1.0,Z0016.0001.0009.0001.0009,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,9.0,1.0,Z0040.0001.0009,,,,,,1.0,A0D1X,9.0,1.0,Z0019.0004.0001.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,11.0,0.0,Z0006.0003.0003.0001.0011,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0EAR"", ""name"": ""Golden root (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ERY"", ""name"": ""Roots used for infusions or hot drinks (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A0D1H"", ""name"": ""Golden root infusion roots""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C1Q"", ""name"": ""FA-14.1.5.2 Other""}]","Golden root infusion roots, flavour: fa 14.1.5.2 other, geographical-origin: golden root infusion roots, part-nature: roots used for infusions or hot drinks (as part nature), source: golden root (as plant)",golden root infusion roots used for infusions or hot drinks fa 14 1 5 2 other
A0D1J,Fragrant sumac infusion roots,,"Infusion materials from roots of the plant classified under the species Rhus aromatica L., commonly known as Fragrant sumac infusion roots. The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Rhus_aromatica",8.1,2017/04/15,2015/03/16,,APPROVED,0,Rhus aromatica L.,,A0D1J#F01.A0EAS$F02.A0ERY$F27.A0D1J$F33.A0C1Q,,,,,P0633010-009,,A.01.000404,F01.A0EAS$F27.A0D1J$F33.A0C1Q,E,r,,,,,,,,,,1,A0D1X,8,1,Z0001.0001.0001.0011.0003.0001.0008,1,A0D1X,8,1,Z0001.0019.0004.0001.0008,1.0,A0D1X,8.0,1.0,Z0006.0003.0003.0001.0008,1.0,A0D1X,8.0,1.0,Z0020.0004.0001.0008,,,,,,1.0,A0D1X,8.0,1.0,Z0016.0001.0009.0001.0008,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,8.0,1.0,Z0040.0001.0008,,,,,,1.0,A0D1X,8.0,1.0,Z0019.0004.0001.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,10.0,0.0,Z0006.0003.0003.0001.0010,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0EAS"", ""name"": ""Fragrant sumac (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ERY"", ""name"": ""Roots used for infusions or hot drinks (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A0D1J"", ""name"": ""Fragrant sumac infusion roots""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C1Q"", ""name"": ""FA-14.1.5.2 Other""}]","Fragrant sumac infusion roots, flavour: fa 14.1.5.2 other, geographical-origin: fragrant sumac infusion roots, part-nature: roots used for infusions or hot drinks (as part nature), source: fragrant sumac (as plant)",fragrant sumac infusion roots used for infusions or hot drinks fa 14 1 5 2 other
A0D1L,Purple echinacea infusion roots,,"Infusion materials from roots of the plant classified under the species Echinacea purpurea (L.) Moench, commonly known as Purple echinacea infusion roots. The part consumed/analysed is not specified. When relevant, information on the part consumed/analysed has to be reported with additional facet descriptors. In case of data collections related to legislations, the default part consumed/analysed is the one defined in the applicable legislation.£https://en.wikipedia.org/wiki/Echinacea_purpurea",8.1,2017/04/15,2015/03/16,,APPROVED,0,Echinacea purpurea (L.) Moench,,A0D1L#F01.A0E4G$F02.A0ERY$F27.A0D1L$F33.A0C1Q,,,,,P0633010-007,,A.01.000404,F01.A0E4G$F27.A0D1L$F33.A0C1Q,E,r,,,,,,,,,,1,A0D1P,3,1,Z0001.0001.0001.0011.0003.0001.0006.0003,1,A0D1P,3,1,Z0001.0019.0004.0001.0006.0003,1.0,A0D1P,3.0,1.0,Z0006.0003.0003.0001.0006.0003,1.0,A0D1P,3.0,1.0,Z0020.0004.0001.0006.0003,,,,,,1.0,A0D1P,3.0,1.0,Z0016.0001.0009.0001.0006.0003,,,,,,,,,,,,,,,,,,,,,1.0,A0D1P,3.0,1.0,Z0040.0001.0006.0003,,,,,,1.0,A0D1P,3.0,1.0,Z0019.0004.0001.0006.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,A0D1X,8.0,0.0,Z0006.0003.0003.0001.0008,,,,,,"[{""facet_cat"": ""F01"", ""facet_label"": ""source"", ""code"": ""A0E4G"", ""name"": ""Purple echinacea (as plant)""}, {""facet_cat"": ""F02"", ""facet_label"": ""part-nature"", ""code"": ""A0ERY"", ""name"": ""Roots used for infusions or hot drinks (as part-nature)""}, {""facet_cat"": ""F27"", ""facet_label"": ""geographical-origin"", ""code"": ""A0D1L"", ""name"": ""Purple echinacea infusion roots""}, {""facet_cat"": ""F33"", ""facet_label"": ""flavour"", ""code"": ""A0C1Q"", ""name"": ""FA-14.1.5.2 Other""}]","Purple echinacea infusion roots, flavour: fa 14.1.5.2 other, geographical-origin: purple echinacea infusion roots, part-nature: roots used for infusions or hot drinks (as part nature), source: purple echinacea (as plant)",purple echinacea infusion roots used for infusions or hot drinks fa 14 1 5 2 other
